trial,duration_wall,duration_sim,distance,final_x,final_y,mean_abs_y,max_abs_y,mean_confidence,min_confidence,mean_width,min_width,mean_safety_margin,min_safety_margin,centerline_loss_ratio,obstacle_ratio,mean_speed_cmd,end_reason
1,120.02995065900177,57.188000000000045,0.00033169340411889946,0.00033842836829342743,3.9863354197907733e-07,2.5639362768644213e-07,3.9863354197907733e-07,0.5682429901997683,0.5434802174568176,0.7660640081312704,0.7560862302780151,0.05816007344449153,0.04634000360965729,0.0,0.0,0.0,timeout
2,119.98397391400067,58.752000000000066,0.00034041176222001756,0.00034732802014910595,4.059937427963114e-07,2.638192991597823e-07,4.059937427963114e-07,0.5680544145467438,0.5434826612472534,0.766032875026123,0.7560797929763794,0.057768788530497335,0.04610918462276459,0.0,0.0,0.0,timeout
3,119.93555778600421,58.242000000000075,0.0003378358901626194,0.00034437853680183844,4.0370686341483466e-07,2.5957733871145704e-07,4.0370686341483466e-07,0.5681832096061191,0.543481171131134,0.7661316105374345,0.756061315536499,0.057978626011728165,0.04612727463245392,0.0,0.0,0.0,timeout
